record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,school_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_3OpNhKzVIUJ9rEACg,8888380,new_entry,original,NA,NA,"Governor Gavin Newsom today (March 21) issued an executive order that expands the state’s response to the COVID-19 outbreak. The order gives the state the ability to increase the health care capacity in clinics, mobile health care units and adult day health care facilities. It also allows local governments more flexibility to utilize the skills of retired employees and reinforces the importance of the delivery of food, medicine and emergency supplies.",2020-03-21,2020-03-21,2020-09-03,United States of America,USA,US,Provincial,0,California,NA,Health Resources,Other Health Materials,NA,NA,United States of America,NA,NA,California,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",52.37798871489421,51.453459186894236,50.674714289798686,70,https://www.gov.ca.gov/2020/03/21/governor-newsom-issues-executive-order-to-fight-the-covid-19-surge/,2020-08-11,2020-08-11T17:49:34Z
R_3OpNhKzVIUJ9rEABh,8888380,new_entry,original,NA,NA,"Governor Gavin Newsom today (March 21) issued an executive order that expands the state’s response to the COVID-19 outbreak. The order gives the state the ability to increase the health care capacity in clinics, mobile health care units and adult day health care facilities. It also allows local governments more flexibility to utilize the skills of retired employees and reinforces the importance of the delivery of food, medicine and emergency supplies.",2020-03-21,2020-03-21,2020-09-03,United States of America,USA,US,Provincial,0,California,NA,Health Resources,Hospitals,NA,NA,United States of America,NA,NA,California,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",52.37798871489421,51.453459186894236,50.674714289798686,70,https://www.gov.ca.gov/2020/03/21/governor-newsom-issues-executive-order-to-fight-the-covid-19-surge/,2020-08-11,2020-08-11T17:49:34Z
R_3OpNhKzVIUJ9rEACf,8888380,new_entry,original,NA,NA,"Governor Gavin Newsom today (March 21) issued an executive order that expands the state’s response to the COVID-19 outbreak. The order gives the state the ability to increase the health care capacity in clinics, mobile health care units and adult day health care facilities. It also allows local governments more flexibility to utilize the skills of retired employees and reinforces the importance of the delivery of food, medicine and emergency supplies.",2020-03-21,2020-03-21,2020-09-03,United States of America,USA,US,Provincial,0,California,NA,Health Resources,Other Health Infrastructure,NA,NA,United States of America,NA,NA,California,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",52.37798871489421,51.453459186894236,50.674714289798686,70,https://www.gov.ca.gov/2020/03/21/governor-newsom-issues-executive-order-to-fight-the-covid-19-surge/,2020-08-11,2020-08-11T17:49:34Z
R_3OpNhKzVIUJ9rEACh,8888380,new_entry,original,NA,NA,"Governor Gavin Newsom today (March 21) issued an executive order that expands the state’s response to the COVID-19 outbreak. The order gives the state the ability to increase the health care capacity in clinics, mobile health care units and adult day health care facilities. It also allows local governments more flexibility to utilize the skills of retired employees and reinforces the importance of the delivery of food, medicine and emergency supplies.",2020-03-21,2020-03-21,2020-09-03,United States of America,USA,US,Provincial,0,California,NA,Health Resources,Other Heath Staff,NA,NA,United States of America,NA,NA,California,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",52.37798871489421,51.453459186894236,50.674714289798686,70,https://www.gov.ca.gov/2020/03/21/governor-newsom-issues-executive-order-to-fight-the-covid-19-surge/,2020-08-11,2020-08-11T17:49:34Z
R_3pINyLzxU0hxNh7Em,8888543,new_entry,original,NA,NA,Pennsylvania Announces $50 Million to Fight COVID-19 by buying medical equipment and other health resources on 26 March 2020.,2020-03-26,2020-03-26,2020-09-03,United States of America,USA,US,Provincial,1,Pennsylvania,NA,Health Resources,Ventilators,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Pennsylvania,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Mandatory (Unspecified/Implied),Provincial/State Government,52.54800480222349,51.70623677384329,50.944385022564425,63,https://www.governor.pa.gov/newsroom/gov-wolf-announces-50-million-to-fight-covid-19/,2020-04-25,2020-04-25T09:34:42Z
R_3pINyLzxU0hxNh7Cq,8888543,new_entry,original,NA,NA,Pennsylvania Announces $50 Million to Fight COVID-19 by buying medical equipment and other health resources on 26 March 2020.,2020-03-26,2020-03-26,2020-09-03,United States of America,USA,US,Provincial,1,Pennsylvania,NA,Health Resources,Personal Protective Equipment,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Pennsylvania,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Mandatory (Unspecified/Implied),Provincial/State Government,52.54800480222349,51.70623677384329,50.944385022564425,63,https://www.governor.pa.gov/newsroom/gov-wolf-announces-50-million-to-fight-covid-19/,2020-04-25,2020-04-25T09:34:42Z
R_3pINyLzxU0hxNh7Cg,8888543,new_entry,original,NA,NA,Pennsylvania Announces $50 Million to Fight COVID-19 by buying medical equipment and other health resources on 26 March 2020.,2020-03-26,2020-03-26,2020-09-03,United States of America,USA,US,Provincial,1,Pennsylvania,NA,Health Resources,Other Health Materials,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Pennsylvania,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Mandatory (Unspecified/Implied),Provincial/State Government,52.54800480222349,51.70623677384329,50.944385022564425,63,https://www.governor.pa.gov/newsroom/gov-wolf-announces-50-million-to-fight-covid-19/,2020-04-25,2020-04-25T09:34:42Z
R_6RwFRunD3IJosOlEm,8888543,update,original,NA,Strengthening,"Pennsylvania governor signed House Bill 1232 to purchase medical equipment and supplies for hospitals, nursing facilities and emergency medical services to meet the urgent needs by patients and staff on 27 March 2020. UPDATE: Pennsylvania government announced 50 Million for health equipments on 26 march 2020. On 27 March 2020, a bill was signed to allow for these funds to be allocated by the government.",2020-03-27,2020-03-27,2020-09-03,United States of America,USA,US,Provincial,0,Pennsylvania,NA,Health Resources,Ventilators,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Pennsylvania,NA,NA,13,NA,Not Applicable,Mandatory (Unspecified/Implied),Provincial/State Government,52.67395709410181,51.73972632779031,50.977992728469516,61,https://www.governor.pa.gov/newsroom/gov-wolf-signs-covid-19-response-bills-to-bolster-health-care-system-workers-and-education-and-reschedule-the-primary-election/,2020-04-25,2020-04-25T10:23:37Z
R_6RwFRunD3IJosOlCq,8888543,update,original,NA,Strengthening,"Pennsylvania governor signed House Bill 1232 to purchase medical equipment and supplies for hospitals, nursing facilities and emergency medical services to meet the urgent needs by patients and staff on 27 March 2020. UPDATE: Pennsylvania government announced 50 Million for health equipments on 26 march 2020. On 27 March 2020, a bill was signed to allow for these funds to be allocated by the government.",2020-03-27,2020-03-27,2020-09-03,United States of America,USA,US,Provincial,0,Pennsylvania,NA,Health Resources,Personal Protective Equipment,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Pennsylvania,NA,NA,13,NA,Not Applicable,Mandatory (Unspecified/Implied),Provincial/State Government,52.67395709410181,51.73972632779031,50.977992728469516,61,https://www.governor.pa.gov/newsroom/gov-wolf-signs-covid-19-response-bills-to-bolster-health-care-system-workers-and-education-and-reschedule-the-primary-election/,2020-04-25,2020-04-25T10:23:37Z
R_6RwFRunD3IJosOlCg,8888543,update,original,NA,Strengthening,"Pennsylvania governor signed House Bill 1232 to purchase medical equipment and supplies for hospitals, nursing facilities and emergency medical services to meet the urgent needs by patients and staff on 27 March 2020. UPDATE: Pennsylvania government announced 50 Million for health equipments on 26 march 2020. On 27 March 2020, a bill was signed to allow for these funds to be allocated by the government.",2020-03-27,2020-03-27,2020-09-03,United States of America,USA,US,Provincial,0,Pennsylvania,NA,Health Resources,Other Health Materials,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Pennsylvania,NA,NA,13,NA,Not Applicable,Mandatory (Unspecified/Implied),Provincial/State Government,52.67395709410181,51.73972632779031,50.977992728469516,61,https://www.governor.pa.gov/newsroom/gov-wolf-signs-covid-19-response-bills-to-bolster-health-care-system-workers-and-education-and-reschedule-the-primary-election/,2020-04-25,2020-04-25T10:23:37Z
R_3qx40GiywarEKY5Es,8915982,new_entry,original,NA,NA,"United States, May 1, West Virginia Coronavirus Czar urged all West Virginians to wear a mask or face covering of some kind as much as possible when outside to protect against the spread of COVID-19 as the state begins to reopen,",2020-05-01,2020-05-01,2020-09-03,United States of America,USA,US,Provincial,1,West Virginia,NA,Mask Restrictions,Wearing Masks in all public spaces/everywhere,NA,NA,United States of America,NA,NA,West Virginia,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Voluntary/Recommended but No Penalties,Provincial/State Government,NA,NA,NA,NA,https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-provides-more-details-on-The-Comeback-plan-ahead-of-next-round-of-reopenings.aspx,2020-05-13,2020-05-13T09:36:28Z
R_3qx40GiywarEKY5Et,8915982,new_entry,original,NA,NA,"United States, May 1, West Virginia Coronavirus Czar urged all West Virginians to wear a mask or face covering of some kind as much as possible when outside to protect against the spread of COVID-19 as the state begins to reopen,",2020-05-01,2020-05-01,2020-09-03,United States of America,USA,US,Provincial,1,West Virginia,NA,Mask Restrictions,Wearing Masks inside public or commercial building,NA,NA,United States of America,NA,NA,West Virginia,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Voluntary/Recommended but No Penalties,Provincial/State Government,NA,NA,NA,NA,https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-provides-more-details-on-The-Comeback-plan-ahead-of-next-round-of-reopenings.aspx,2020-05-13,2020-05-13T09:36:28Z
R_3sahhlutb8nKiywCg,8926091,new_entry,original,NA,NA,"United States, West Virginia Governor announces that he has directed the West Virginia Department of Health and Human Resources to immediately send out $69 million in directed payment program checks to hospitals across the state.",2020-04-16,2020-04-16,2020-09-03,United States of America,USA,US,Provincial,1,West Virginia,NA,Health Resources,Other Health Materials,NA,NA,United States of America,A geographical or administrative unit within a country,NA,West Virginia,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",53.18257379838436,52.24480604310101,51.3874687448065,62,https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-West-Virginia-receives-$625-million-in-federal-funding-to-aid-State-coronavirus-response.aspx,2020-04-22,2020-04-22T07:48:41Z
R_2Bx311m6JTtgi59NA,8927964,new_entry,original,NA,NA,"Virginia (03.12.2020): ""The Department of Human Resource Management (DHRM) has directed all state agencies to update their emergency operations and paid leave policies, and Virginia will begin implementing a phased transition to teleworking for state employees.""",2020-03-13,2020-03-13,2020-09-03,United States of America,USA,US,Provincial,1,Virginia,NA,Restriction and Regulation of Government Services,General,NA,NA,United States of America,NA,NA,Virginia,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Other (Please specify in the text box),51.563356591721224,50.822678883493715,50.230875031073985,102,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-854442-en.html,2020-04-18,2020-04-18T09:39:14Z
R_25QiNVeN646ijx8NA,8927964,update,original,NA,Strengthening,"Virginia (03.12.2020): ""The Department of Human Resource Management (DHRM) has directed all state agencies to update their emergency operations and paid leave policies, and Virginia will begin implementing a phased transition to teleworking for state employees.""

Maryland Governor Larry Hogan, Virginia Governor Ralph Northam, and Washington, D.C. Mayor Muriel Bowser have sent a letter urging the Trump administration to continue to keep telework policies in place for the federal workforce. More than one-fifth of the nation’s federal workforce lives in Washington, D.C., Maryland, and Virginia. UPDATE: The Governeur asks President Trump to prolong the Teleworking",2020-03-13,2020-03-13,2020-09-03,United States of America,USA,US,Provincial,0,Virginia,NA,Restriction and Regulation of Government Services,General,NA,NA,United States of America,NA,NA,Virginia,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Other (Please specify in the text box),51.563356591721224,50.822678883493715,50.230875031073985,102,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-854442-en.html,2020-04-24,2020-04-24T12:06:16Z
R_1I6Lzfr6G3BHiHPBh,893036,new_entry,original,NA,NA,"US state Ohio ordered to postpone all elective surgeries on March 1, 2020.",2020-03-17,2020-03-18,2020-09-03,United States of America,USA,US,Provincial,0,Ohio,NA,Health Resources,Hospitals,NA,NA,All countries,All countries,NA,NA,NA,NA,5,Inbound,Not Applicable,Mandatory (Unspecified/Implied),Provincial/State Government,52.11108465837954,51.2591602321198,50.55683494334119,82,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/elective+surgeries-postponed-in-ohio-hospitals,2020-03-31,2020-03-31T11:12:00Z
R_1I6Lzfr6G3BHiHPAs,893036,new_entry,original,NA,NA,"US state Ohio ordered to postpone all elective surgeries on March 1, 2020.",2020-03-17,2020-03-18,2020-09-03,United States of America,USA,US,Provincial,0,Ohio,NA,Health Resources,Doctors,NA,NA,All countries,All countries,NA,NA,NA,NA,5,Inbound,Not Applicable,Mandatory (Unspecified/Implied),Provincial/State Government,52.11108465837954,51.2591602321198,50.55683494334119,82,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/elective+surgeries-postponed-in-ohio-hospitals,2020-03-31,2020-03-31T11:12:00Z
R_1I6Lzfr6G3BHiHPBz,893036,new_entry,original,NA,NA,"US state Ohio ordered to postpone all elective surgeries on March 1, 2020.",2020-03-17,2020-03-18,2020-09-03,United States of America,USA,US,Provincial,0,Ohio,NA,Health Resources,Nurses,NA,NA,All countries,All countries,NA,NA,NA,NA,5,Inbound,Not Applicable,Mandatory (Unspecified/Implied),Provincial/State Government,52.11108465837954,51.2591602321198,50.55683494334119,82,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/elective+surgeries-postponed-in-ohio-hospitals,2020-03-31,2020-03-31T11:12:00Z
R_1E3UXUrrX6r5uJfDj,8932464,new_entry,original,NA,NA,"United States, West Virginia Governor issues an executive order stating that ""all essential business and operations conducted by both private and public employers in Cabell County, Ohio County, Wayne County, and Wood County shall order their employees and/or contractors, to the maximum extent possible, to work from their home or residence, or to otherwise work remotely"" beginning April 11.",2020-04-10,2020-04-11,2020-05-04,United States of America,USA,US,Provincial,1,West Virginia,NA,Restriction and Regulation of Government Services,Regulated government working hours (e.g. work from home policies for government workers),NA,NA,United States of America,NA,NA,West Virginia,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",53.03120653049744,52.168185040797546,51.37841390922811,63,https://apps.sos.wv.gov/adlaw/executivejournal/readpdf.aspx?DocID=89817,2020-05-14,2020-05-14T06:55:45Z
R_1Ok7qSil9XGtnHvDv,8936999,new_entry,original,NA,NA,"On March 29, 2020 Texas Governor issued ""Executive Order (GA-12) announced today, the Governor mandated a 14-day quarantine for road travelers arriving in Texas from any location in Louisiana. This mandated quarantine will not apply to travel related to commercial activity, military service, emergency response, health response, or critical infrastructure functions.""",2020-03-29,2020-03-29,2020-09-03,United States of America,USA,US,Provincial,1,Texas,NA,Quarantine,Self-Quarantine (i.e. quarantine at home),NA,NA,United States of America,A geographical or administrative unit within a country,NA,Texas,NA,NA,All Residents (Citizen Residents + Foreign Residents),Inbound,"Land Border,Trains,Buses,Other (please specify)","Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Provincial/State Government,Police",52.77915869074374,51.81296251440634,51.11071177647103,62,https://gov.texas.gov/uploads/files/press/EO-GA-12_roadway_quarantine_for_COVID-19_IMAGE_03-29-2020.pdf,2020-04-12,2020-04-12T00:09:20Z
R_YYwbJDkAPtSPFbXCk,8940122,new_entry,original,NA,NA,"United States, West Virginia Governor announces that horse racing will be able to resume, without spectators on May 14.",2020-04-30,2020-05-14,2020-09-03,United States of America,USA,US,Provincial,1,West Virginia,NA,Restriction and Regulation of Businesses,Other Non-Essential Businesses,NA,NA,United States of America,NA,NA,West Virginia,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,https://governor.wv.gov/Pages/WV-COVID-19-actions-and-executive-orders.aspx,2020-05-13,2020-05-13T08:21:39Z
R_1hLJIHkMMPYyV6IDe,8954646,new_entry,original,NA,NA,"USA, New York State, March 12, Measures to increase testing capacity: ""First Public Drive-Through Testing Facility on the East Coast, Located in New Rochelle, Will Start Testing Tomorrow""",2020-03-12,2020-03-13,2020-09-03,United States of America,USA,US,Provincial,1,New York,NA,Health Resources,Public Testing Facilities (e.g. drive-in testing for COVID-19),NA,NA,United States of America,A geographical or administrative unit within a country,NA,New York,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Mandatory (Unspecified/Implied),Provincial/State Government,51.563356591721224,50.822678883493715,50.230875031073985,102,https://www.governor.ny.gov/news/video-audio-photos-rush-transcript-during-novel-coronavirus-briefing-governor-cuomo-announces-0,2020-04-25,2020-04-25T07:17:42Z
R_2QnAzXWTALoZhvoNA,8963907,new_entry,original,NA,NA,"due to an increasing number of coronavirus  cases in Washington, DC and across the region and the nation, Mayor Bowser issued a stay-at-home order for the District of Columbia.",2020-03-30,2020-04-01,2020-09-03,United States of America,USA,US,Provincial,0,"Washington, D.C.",NA,Quarantine,General,NA,NA,United States of America,NA,NA,"Washington, D.C.",NA,NA,13,NA,NA,Mandatory with Legal Penalties (Jail Time),"Provincial/State Government,Municipal Government,Police",52.76384998262371,51.95339730168244,51.30933012999394,61,https://dc.gov/release/mayor-bowser-issues-stay-home-order,2020-07-27,2020-07-27T07:19:13Z
R_yIR4aoYakHjXcGtEg,89659,new_entry,original,NA,NA,WHO assists Liberia in the fight against Corona Virus.,2020-03-31,2020-03-31,2020-09-03,United States of America,USA,US,National,0,NA,NA,Health Resources,Unspecified Health Materials,NA,NA,NA,An international organization (e.g. World Health Organization),NA,NA,NA,NA,5,NA,Not Applicable,Voluntary/Recommended but No Penalties,Ministry/Department of Health,52.74924417056534,51.9128853965053,51.230231232432686,61,https://washdiplomat.com/index.php?option=com_content&view=article&id=21794:after-botched-ebola-response-who-fights-to-do-better-with-coronavirus-pandemic&catid=1595:april-2020&Itemid=428,2020-04-21,2020-04-21T00:20:01Z
R_yIR4aoYakHjXcGtEf,89659,new_entry,original,NA,NA,WHO assists Liberia in the fight against Corona Virus.,2020-03-31,2020-03-31,2020-09-03,United States of America,USA,US,National,0,NA,NA,Health Resources,Unspecified Health Infrastructure,NA,NA,NA,An international organization (e.g. World Health Organization),NA,NA,NA,NA,5,NA,Not Applicable,Voluntary/Recommended but No Penalties,Ministry/Department of Health,52.74924417056534,51.9128853965053,51.230231232432686,61,https://washdiplomat.com/index.php?option=com_content&view=article&id=21794:after-botched-ebola-response-who-fights-to-do-better-with-coronavirus-pandemic&catid=1595:april-2020&Itemid=428,2020-04-21,2020-04-21T00:20:01Z
R_yIR4aoYakHjXcGtEh,89659,new_entry,original,NA,NA,WHO assists Liberia in the fight against Corona Virus.,2020-03-31,2020-03-31,2020-09-03,United States of America,USA,US,National,0,NA,NA,Health Resources,Unspecified Health Staff,NA,NA,NA,An international organization (e.g. World Health Organization),NA,NA,NA,NA,5,NA,Not Applicable,Voluntary/Recommended but No Penalties,Ministry/Department of Health,52.74924417056534,51.9128853965053,51.230231232432686,61,https://washdiplomat.com/index.php?option=com_content&view=article&id=21794:after-botched-ebola-response-who-fights-to-do-better-with-coronavirus-pandemic&catid=1595:april-2020&Itemid=428,2020-04-21,2020-04-21T00:20:01Z
R_3iLqOre9sYe1ooHEt,897294,new_entry,original,NA,NA,"US State Michigan directs its residents to wear homemade masks in enclosed public spaces from April 24, 2020",2020-04-24,2020-04-24,2020-09-03,United States of America,USA,US,Provincial,1,Michigan,NA,Mask Restrictions,Wearing Masks inside public or commercial building,NA,NA,United States of America,NA,NA,Michigan,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Voluntary/Recommended but No Penalties,Provincial/State Government,53.311948753358855,52.35757354800298,51.52892083693888,68,"https://www.michigan.gov/whitmer/0,9309,7-387-90499-526896--,00.html",2020-05-26,2020-05-26T16:54:02Z
R_2413ANT3ZOTX9HCEh,8973613,new_entry,original,NA,NA,"On Apr 11, Gov. Jay Inslee and Vice Admiral (ret.) Raquel Bono, M.D, announced a decision to utilize Central Washington medical resources to ensure our most vulnerable are protected. The state has requested about 100 U.S. Health and Human Services (HSS) personnel and other resources recently deployed to the former Astria Regional Medical Center in Yakima now focus on long-term care facilities where COVID-19 is occurring in other parts of the state.
",2020-04-11,2020-04-11,2020-09-03,United States of America,USA,US,Provincial,1,Washington,NA,Health Resources,Unspecified Health Staff,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Washington,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Mandatory (Unspecified/Implied),Provincial/State Government,53.03120653049744,52.168185040797546,51.37841390922811,63,https://www.coronavirus.wa.gov/news/central-washington-resources-support-high-priority-long-term-care-needs-covid-19-fight,2020-04-16,2020-04-16T15:04:52Z
R_V2WSftZd7rrduMNCh,8979842,new_entry,original,NA,NA,"On April 2, 2020 Texas Governor ""suspended regulations to increase the amount of Emergency Medical Services (EMS) workers and first responders in Texas during the state's response to COVID-19. Under the Governor's direction, local medical directors for licensed EMS providers can permit individuals who are qualified, though not formally certified, to provide critical emergency response services for patients treated and transported by the EMS provider.""",2020-04-02,2020-04-02,2020-09-03,United States of America,USA,US,Provincial,1,Texas,NA,Health Resources,Other Heath Staff,NA,NA,United States of America,A geographical or administrative unit within a country,NA,Texas,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Voluntary/Recommended but No Penalties,Provincial/State Government,52.81663278322325,51.98982656256438,51.317712668323026,59,https://gov.texas.gov/news/post/governor-abbott-suspends-regulations-to-increase-ems-first-responder-workforce,2020-04-22,2020-04-22T13:33:22Z
R_3CWus8EBkf51x4KBo,9008117,new_entry,original,NA,NA,"Oklahoma USA, On 24th April, the Governor announced that people should follow CDC guidelines for social distancing and keep 6 feet away.",2020-04-24,2020-04-24,2020-09-03,United States of America,USA,US,Provincial,1,Oklahoma,NA,Social Distancing,Keeping a distance of at least 6 feet or 1.5 meters apart,NA,NA,United States of America,NA,NA,Oklahoma,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Voluntary/Recommended but No Penalties,Provincial/State Government,53.311948753358855,52.35757354800298,51.52892083693888,68,https://www.sos.ok.gov/documents/executive/1937.pdf,2020-08-07,2020-08-07T18:18:48Z
R_3n2B5gbolve50DgDn,9012397,new_entry,original,NA,NA,"On July 9 2020 in Arizona, an executive order by Governor Ducey announced that every restaurant with indoor seating will operate at less than 50 percent of the permitted fire code occupant load and shall ensure at least six feet of separation between different groups' tables. Every restaurant with outdoor seating will ensure at least six feet of physical distance between tables. All buffet, self-serve food bars will remain closed. Restaurants will also eliminate indoor standing room.",2020-07-09,2020-07-09,2020-09-03,United States of America,USA,US,Provincial,1,Arizona,NA,Restriction and Regulation of Businesses,Restaurants,NA,NA,United States of America,NA,NA,Arizona,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,file:///Users/deirdrefennelly/Downloads/eo_2020-47_0.pdf,2020-07-13,2020-07-13T00:40:24Z
R_2zNqZwAoFBNwVfGNA,9013590,new_entry,original,NA,NA,"Pennsylvania allows people to verbally complete a Self-Declaration of Need form, as signatures have been temporarily waived due to COVID-19 when accessing food bank assistance on 17 March 2020.",2020-03-17,2020-03-17,2020-09-03,United States of America,USA,US,Provincial,1,Pennsylvania,NA,Restriction and Regulation of Government Services,General,NA,NA,United States of America,NA,NA,Pennsylvania,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),"Provincial/State Government,Other (Please specify in the text box)",52.03942146638253,51.16908509239896,50.46913640548542,86,https://www.media.pa.gov/pages/Agriculture_details.aspx?newsid=900,2020-04-23,2020-04-23T14:13:14Z
R_3GwUnlu54jBnnxSCg,9023077,new_entry,original,NA,NA,"United States, April 30, New Jersey Governor announced that the Office of Emergency Management, with the assistance of the Department of Health and Human Services has secured the Battelle Critical Care Decontamination System to assist healthcare providers. This decontamination system can decontaminate up to 80,000 N95 respirators a day.",2020-04-30,2020-04-30,2020-09-03,United States of America,USA,US,Provincial,0,New Jersey,NA,Health Resources,Other Health Materials,NA,NA,United States of America,NA,NA,New Jersey,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Other (Please specify in the text box)",NA,NA,NA,NA,https://nj.gov/governor/news/news/562020/approved/20200430a.shtml,2020-05-07,2020-05-07T12:22:33Z
R_3NUmKjCWHBPtUfQNA,9027412,new_entry,original,NA,NA,"On Mar 13 in Monatana, the Original Governor’s Mansion in Helena is closed until further notice, and the Montana Historical Society is temporarily canceling all public programs. Group tours planned for the rest of this school year will be put on alert, with decisions made in cooperation with schools.",2020-03-13,2020-03-13,2020-09-03,United States of America,USA,US,Provincial,1,Montana,NA,Restriction and Regulation of Government Services,General,NA,NA,United States of America,NA,NA,Montana,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,51.563356591721224,50.822678883493715,50.230875031073985,102,https://news.mt.gov/covid-19-mhs-to-maintain-regular-hours-original-gov-mansion-is-closed,2020-04-12,2020-04-12T17:04:17Z
R_2eRJkUd9RvDynTUDv,9029423,new_entry,original,NA,NA,"On Mar 10, the Washington State Gov. Inslee issued guidance around staying home and self-isolating for businesses: If an employee has symptoms of fever and cough or shortness of breath, and has not experienced any known exposure to COVID-19 or tested positive for COVID-19, the employee is to stay home for 72 hours after their fever is gone and symptoms have improved.",2020-03-10,2020-03-10,2020-09-03,United States of America,USA,US,Provincial,1,Washington,NA,Quarantine,Self-Quarantine (i.e. quarantine at home),NA,NA,United States of America,A geographical or administrative unit within a country,NA,Washington,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Voluntary/Recommended but No Penalties,Provincial/State Government,51.54153435009898,50.638879600830975,49.96800583283479,116,https://www.governor.wa.gov/news-media/inslee-announces-support-workers-and-businesses-impacted-covid-19,2020-04-09,2020-04-09T00:15:00Z
R_Y3WnaZjyf3sW34tAb,9036698,new_entry,original,NA,NA,"Missouri Capitol and state offices are allowed to open with conditions starting May 3. 

Any individuals entering buildings will be screened, and social distancing will be enforced in lobbies.",2020-05-03,2020-05-03,2020-09-03,United States of America,USA,US,Provincial,1,Missouri,NA,Restriction and Regulation of Government Services,All essential government services regulated,NA,NA,United States of America,NA,NA,Missouri,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),"Provincial/State Government,Other (Please specify in the text box)",NA,NA,NA,NA,https://fox2now.com/news/missouri/new-restrictions-planned-as-missouri-state-offices-reopen/,2020-06-30,2020-06-30T14:28:05Z
R_21oYuFz89Jdry3rEg,903792,new_entry,original,NA,NA,"New Mexico, United States
Funding for protecting public health, safety, welfare and providing emergency and disaster relief......",2020-03-11,2020-03-11,2020-09-03,United States of America,USA,US,Provincial,1,New Mexico,NA,Health Resources,Unspecified Health Materials,NA,NA,United States of America,A geographical or administrative unit within a country,NA,New MExico,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government,Municipal Government",51.488656621421,50.689705825897576,50.07324802574839,112,https://cv.nmhealth.org/public-health-orders-and-executive-orders/,2020-04-05,2020-04-05T16:30:47Z
